episode,steps,score,episode_reward,best_reward,epsilon,end_reason,wall_collisions_total,self_collisions_total,board_filled_total,pipes_passed_episode,pipes_passed_total,pipe_collisions_total,ground_collisions_total,ceiling_collisions_total
8803,1089,460,683.1706,1616.6179,0.008619,self_collision,274,7554,0,0,0,0,0,0
8804,900,380,562.8240,1616.6179,0.008615,self_collision,274,7555,0,0,0,0,0,0
8805,1089,440,655.5019,1616.6179,0.008610,self_collision,274,7556,0,0,0,0,0,0
8806,970,410,610.2070,1616.6179,0.008605,self_collision,274,7557,0,0,0,0,0,0
8807,1167,550,795.1566,1616.6179,0.008601,self_collision,274,7558,0,0,0,0,0,0
8808,1039,480,700.3002,1616.6179,0.008596,self_collision,274,7559,0,0,0,0,0,0
8809,973,450,656.6378,1616.6179,0.008591,self_collision,274,7560,0,0,0,0,0,0
8810,1622,640,966.2227,1616.6179,0.008587,self_collision,274,7561,0,0,0,0,0,0
8811,588,260,370.6704,1616.6179,0.008582,self_collision,274,7562,0,0,0,0,0,0
8812,967,460,664.8779,1616.6179,0.008577,self_collision,274,7563,0,0,0,0,0,0
8813,1146,460,693.5676,1616.6179,0.008572,self_collision,274,7564,0,0,0,0,0,0
8814,606,260,373.0217,1616.6179,0.008568,self_collision,274,7565,0,0,0,0,0,0
8815,1187,520,771.3886,1616.6179,0.008563,self_collision,274,7566,0,0,0,0,0,0
8816,645,320,453.5750,1616.6179,0.008558,self_collision,274,7567,0,0,0,0,0,0
8817,1332,600,875.6929,1616.6179,0.008554,self_collision,274,7568,0,0,0,0,0,0
8818,1354,610,903.8165,1616.6179,0.008549,self_collision,274,7569,0,0,0,0,0,0
8819,830,410,601.8612,1616.6179,0.008544,wall_collision,275,7569,0,0,0,0,0,0
8820,1180,500,743.3304,1616.6179,0.008540,self_collision,275,7570,0,0,0,0,0,0
8821,644,290,414.6253,1616.6179,0.008535,self_collision,275,7571,0,0,0,0,0,0
8822,636,240,353.8740,1616.6179,0.008530,self_collision,275,7572,0,0,0,0,0,0
8823,572,260,359.2316,1616.6179,0.008526,self_collision,275,7573,0,0,0,0,0,0
8824,2076,770,1184.6428,1616.6179,0.008521,self_collision,275,7574,0,0,0,0,0,0
8825,935,440,637.7385,1616.6179,0.008516,self_collision,275,7575,0,0,0,0,0,0
8826,1028,460,671.8804,1616.6179,0.008512,self_collision,275,7576,0,0,0,0,0,0
8827,1407,580,876.1629,1616.6179,0.008507,self_collision,275,7577,0,0,0,0,0,0
8828,1727,650,986.9710,1616.6179,0.008503,self_collision,275,7578,0,0,0,0,0,0
8829,1148,460,697.1043,1616.6179,0.008498,self_collision,275,7579,0,0,0,0,0,0
8830,1222,490,746.9197,1616.6179,0.008493,self_collision,275,7580,0,0,0,0,0,0
8831,1411,660,955.0739,1616.6179,0.008489,self_collision,275,7581,0,0,0,0,0,0
8832,810,340,500.7449,1616.6179,0.008484,self_collision,275,7582,0,0,0,0,0,0
8833,1357,530,810.6965,1616.6179,0.008479,self_collision,275,7583,0,0,0,0,0,0
8834,1535,610,917.7795,1616.6179,0.008475,self_collision,275,7584,0,0,0,0,0,0
8835,1437,560,845.2671,1616.6179,0.008470,self_collision,275,7585,0,0,0,0,0,0
8836,665,270,395.4360,1616.6179,0.008465,self_collision,275,7586,0,0,0,0,0,0
8837,666,320,452.7600,1616.6179,0.008461,self_collision,275,7587,0,0,0,0,0,0
8838,1246,510,763.2304,1616.6179,0.008456,self_collision,275,7588,0,0,0,0,0,0
8839,1019,460,676.2605,1616.6179,0.008452,self_collision,275,7589,0,0,0,0,0,0
8840,656,250,363.2390,1616.6179,0.008447,self_collision,275,7590,0,0,0,0,0,0
8841,1092,410,611.1203,1616.6179,0.008442,self_collision,275,7591,0,0,0,0,0,0
8842,313,130,173.8124,1616.6179,0.008438,self_collision,275,7592,0,0,0,0,0,0
8843,878,390,573.1574,1616.6179,0.008433,self_collision,275,7593,0,0,0,0,0,0
8844,1817,770,1156.0431,1616.6179,0.008429,self_collision,275,7594,0,0,0,0,0,0
8845,1394,520,796.7568,1616.6179,0.008424,self_collision,275,7595,0,0,0,0,0,0
8846,747,320,469.2807,1616.6179,0.008419,self_collision,275,7596,0,0,0,0,0,0
8847,1966,770,1167.0429,1616.6179,0.008415,self_collision,275,7597,0,0,0,0,0,0
8848,677,360,507.2082,1616.6179,0.008410,self_collision,275,7598,0,0,0,0,0,0
8849,1402,520,806.4858,1616.6179,0.008406,self_collision,275,7599,0,0,0,0,0,0
8850,705,340,483.5882,1616.6179,0.008401,self_collision,275,7600,0,0,0,0,0,0
8851,1066,440,659.5200,1616.6179,0.008396,self_collision,275,7601,0,0,0,0,0,0
8852,1900,700,1072.3807,1616.6179,0.008392,self_collision,275,7602,0,0,0,0,0,0
8853,1395,570,865.4927,1616.6179,0.008387,self_collision,275,7603,0,0,0,0,0,0
8854,1329,560,845.2114,1616.6179,0.008383,self_collision,275,7604,0,0,0,0,0,0
8855,1046,440,646.9132,1616.6179,0.008378,self_collision,275,7605,0,0,0,0,0,0
8856,1021,420,629.8763,1616.6179,0.008373,self_collision,275,7606,0,0,0,0,0,0
8857,646,270,387.0387,1616.6179,0.008369,self_collision,275,7607,0,0,0,0,0,0
8858,1006,460,666.4659,1616.6179,0.008364,self_collision,275,7608,0,0,0,0,0,0
8859,252,120,152.2763,1616.6179,0.008360,self_collision,275,7609,0,0,0,0,0,0
8860,395,190,252.1241,1616.6179,0.008355,self_collision,275,7610,0,0,0,0,0,0
8861,408,230,306.6723,1616.6179,0.008351,self_collision,275,7611,0,0,0,0,0,0
8862,1316,540,817.2835,1616.6179,0.008346,self_collision,275,7612,0,0,0,0,0,0
8863,724,380,534.9594,1616.6179,0.008342,self_collision,275,7613,0,0,0,0,0,0
8864,763,330,481.6943,1616.6179,0.008337,self_collision,275,7614,0,0,0,0,0,0
8865,1720,680,1036.2154,1616.6179,0.008332,self_collision,275,7615,0,0,0,0,0,0
8866,1100,430,644.6621,1616.6179,0.008328,self_collision,275,7616,0,0,0,0,0,0
8867,1023,470,689.6607,1616.6179,0.008323,self_collision,275,7617,0,0,0,0,0,0
8868,1804,710,1064.4267,1616.6179,0.008319,self_collision,275,7618,0,0,0,0,0,0
8869,1029,470,682.6304,1616.6179,0.008314,self_collision,275,7619,0,0,0,0,0,0
8870,453,210,292.6708,1616.6179,0.008310,self_collision,275,7620,0,0,0,0,0,0
8871,636,270,389.6164,1616.6179,0.008305,self_collision,275,7621,0,0,0,0,0,0
8872,1028,430,636.2551,1616.6179,0.008301,self_collision,275,7622,0,0,0,0,0,0
8873,1157,450,681.3020,1616.6179,0.008296,self_collision,275,7623,0,0,0,0,0,0
8874,1185,490,715.8153,1616.6179,0.008292,self_collision,275,7624,0,0,0,0,0,0
8875,1642,690,1038.2239,1616.6179,0.008287,self_collision,275,7625,0,0,0,0,0,0
8876,522,220,311.2060,1616.6179,0.008282,self_collision,275,7626,0,0,0,0,0,0
8877,977,400,598.2015,1616.6179,0.008278,self_collision,275,7627,0,0,0,0,0,0
8878,712,370,517.0181,1616.6179,0.008273,self_collision,275,7628,0,0,0,0,0,0
8879,1066,400,602.0235,1616.6179,0.008269,self_collision,275,7629,0,0,0,0,0,0
8880,1166,470,709.5573,1616.6179,0.008264,self_collision,275,7630,0,0,0,0,0,0
8881,676,310,441.3197,1616.6179,0.008260,self_collision,275,7631,0,0,0,0,0,0
8882,630,270,384.9878,1616.6179,0.008255,self_collision,275,7632,0,0,0,0,0,0
8883,1695,640,944.6754,1616.6179,0.008251,self_collision,275,7633,0,0,0,0,0,0
8884,1889,720,1112.8167,1616.6179,0.008246,self_collision,275,7634,0,0,0,0,0,0
8885,747,380,531.4988,1616.6179,0.008242,self_collision,275,7635,0,0,0,0,0,0
8886,494,200,286.5861,1616.6179,0.008237,self_collision,275,7636,0,0,0,0,0,0
8887,1018,440,648.5773,1616.6179,0.008233,self_collision,275,7637,0,0,0,0,0,0
8888,1461,620,919.3319,1616.6179,0.008228,self_collision,275,7638,0,0,0,0,0,0
8889,1170,490,733.4265,1616.6179,0.008224,self_collision,275,7639,0,0,0,0,0,0
8890,996,430,636.2961,1616.6179,0.008219,self_collision,275,7640,0,0,0,0,0,0
8891,735,360,516.4432,1616.6179,0.008215,self_collision,275,7641,0,0,0,0,0,0
8892,1420,590,884.5082,1616.6179,0.008210,self_collision,275,7642,0,0,0,0,0,0
8893,743,370,526.4457,1616.6179,0.008206,self_collision,275,7643,0,0,0,0,0,0
8894,2177,760,1172.9176,1616.6179,0.008201,self_collision,275,7644,0,0,0,0,0,0
8895,1432,620,926.4068,1616.6179,0.008197,self_collision,275,7645,0,0,0,0,0,0
8896,1385,560,840.3269,1616.6179,0.008193,self_collision,275,7646,0,0,0,0,0,0
8897,937,400,591.6271,1616.6179,0.008188,self_collision,275,7647,0,0,0,0,0,0
8898,1118,480,699.7531,1616.6179,0.008184,self_collision,275,7648,0,0,0,0,0,0
8899,1334,490,754.9296,1616.6179,0.008179,self_collision,275,7649,0,0,0,0,0,0
8900,666,320,451.9389,1616.6179,0.008175,self_collision,275,7650,0,0,0,0,0,0
8901,1162,510,752.4057,1616.6179,0.008170,self_collision,275,7651,0,0,0,0,0,0
8902,715,310,451.2479,1616.6179,0.008166,self_collision,275,7652,0,0,0,0,0,0
8903,1188,530,776.0701,1616.6179,0.008161,self_collision,275,7653,0,0,0,0,0,0
8904,1529,640,949.9963,1616.6179,0.008157,self_collision,275,7654,0,0,0,0,0,0
8905,1192,540,792.2105,1616.6179,0.008152,self_collision,275,7655,0,0,0,0,0,0
8906,1334,520,788.7238,1616.6179,0.008148,self_collision,275,7656,0,0,0,0,0,0
8907,914,410,600.0693,1616.6179,0.008143,self_collision,275,7657,0,0,0,0,0,0
8908,1672,700,1061.7115,1616.6179,0.008139,self_collision,275,7658,0,0,0,0,0,0
8909,752,370,528.5692,1616.6179,0.008135,self_collision,275,7659,0,0,0,0,0,0
8910,1221,570,834.2499,1616.6179,0.008130,self_collision,275,7660,0,0,0,0,0,0
8911,859,370,534.2077,1616.6179,0.008126,self_collision,275,7661,0,0,0,0,0,0
8912,1100,420,633.7643,1616.6179,0.008121,self_collision,275,7662,0,0,0,0,0,0
8913,1075,500,730.9617,1616.6179,0.008117,self_collision,275,7663,0,0,0,0,0,0
8914,1538,570,873.6212,1616.6179,0.008112,self_collision,275,7664,0,0,0,0,0,0
8915,658,300,429.9488,1616.6179,0.008108,self_collision,275,7665,0,0,0,0,0,0
8916,1476,590,880.0568,1616.6179,0.008103,self_collision,275,7666,0,0,0,0,0,0
8917,1561,640,964.5489,1616.6179,0.008099,self_collision,275,7667,0,0,0,0,0,0
8918,1083,490,718.9812,1616.6179,0.008095,self_collision,275,7668,0,0,0,0,0,0
8919,1863,660,1021.9615,1616.6179,0.008090,self_collision,275,7669,0,0,0,0,0,0
8920,925,400,586.3746,1616.6179,0.008086,self_collision,275,7670,0,0,0,0,0,0
8921,2048,820,1235.4800,1616.6179,0.008081,self_collision,275,7671,0,0,0,0,0,0
8922,1232,510,767.3535,1616.6179,0.008077,self_collision,275,7672,0,0,0,0,0,0
8923,1340,610,905.5538,1616.6179,0.008073,self_collision,275,7673,0,0,0,0,0,0
8924,809,330,486.0121,1616.6179,0.008068,self_collision,275,7674,0,0,0,0,0,0
8925,1090,480,701.7771,1616.6179,0.008064,self_collision,275,7675,0,0,0,0,0,0
8926,1232,530,777.6000,1616.6179,0.008059,self_collision,275,7676,0,0,0,0,0,0
8927,740,310,449.8399,1616.6179,0.008055,self_collision,275,7677,0,0,0,0,0,0
8928,264,120,153.9215,1616.6179,0.008051,self_collision,275,7678,0,0,0,0,0,0
8929,775,370,530.9412,1616.6179,0.008046,self_collision,275,7679,0,0,0,0,0,0
8930,838,350,517.9044,1616.6179,0.008042,self_collision,275,7680,0,0,0,0,0,0
8931,1187,500,745.2956,1616.6179,0.008037,self_collision,275,7681,0,0,0,0,0,0
8932,1383,570,862.9403,1616.6179,0.008033,self_collision,275,7682,0,0,0,0,0,0
8933,1531,670,1002.3992,1616.6179,0.008029,self_collision,275,7683,0,0,0,0,0,0
8934,658,310,439.2813,1616.6179,0.008024,self_collision,275,7684,0,0,0,0,0,0
8935,1658,690,1026.3563,1616.6179,0.008020,self_collision,275,7685,0,0,0,0,0,0
8936,947,390,568.9479,1616.6179,0.008015,self_collision,275,7686,0,0,0,0,0,0
8937,878,320,487.4873,1616.6179,0.008011,self_collision,275,7687,0,0,0,0,0,0
8938,642,290,417.4016,1616.6179,0.008007,self_collision,275,7688,0,0,0,0,0,0
8939,989,420,624.6102,1616.6179,0.008002,self_collision,275,7689,0,0,0,0,0,0
8940,1234,530,772.6362,1616.6179,0.007998,self_collision,275,7690,0,0,0,0,0,0
8941,1712,670,1008.4768,1616.6179,0.007994,self_collision,275,7691,0,0,0,0,0,0
8942,1089,520,761.3037,1616.6179,0.007989,self_collision,275,7692,0,0,0,0,0,0
8943,611,300,421.4594,1616.6179,0.007985,self_collision,275,7693,0,0,0,0,0,0
8944,1431,610,909.8760,1616.6179,0.007980,self_collision,275,7694,0,0,0,0,0,0
8945,1417,590,871.1117,1616.6179,0.007976,self_collision,275,7695,0,0,0,0,0,0
8946,790,350,507.7442,1616.6179,0.007972,self_collision,275,7696,0,0,0,0,0,0
8947,885,400,587.1172,1616.6179,0.007967,self_collision,275,7697,0,0,0,0,0,0
8948,1239,530,794.1554,1616.6179,0.007963,self_collision,275,7698,0,0,0,0,0,0
8949,1722,710,1065.8179,1616.6179,0.007959,self_collision,275,7699,0,0,0,0,0,0
8950,802,310,467.3132,1616.6179,0.007954,self_collision,275,7700,0,0,0,0,0,0
8951,1214,550,812.8864,1616.6179,0.007950,self_collision,275,7701,0,0,0,0,0,0
8952,1274,530,796.5166,1616.6179,0.007946,self_collision,275,7702,0,0,0,0,0,0
8953,646,250,368.8561,1616.6179,0.007941,self_collision,275,7703,0,0,0,0,0,0
8954,1110,440,661.3157,1616.6179,0.007937,self_collision,275,7704,0,0,0,0,0,0
8955,1071,450,663.6195,1616.6179,0.007933,self_collision,275,7705,0,0,0,0,0,0
8956,992,430,637.1410,1616.6179,0.007928,self_collision,275,7706,0,0,0,0,0,0
8957,1001,400,602.0591,1616.6179,0.007924,self_collision,275,7707,0,0,0,0,0,0
8958,1175,560,823.5855,1616.6179,0.007920,self_collision,275,7708,0,0,0,0,0,0
8959,1861,750,1115.8917,1616.6179,0.007915,self_collision,275,7709,0,0,0,0,0,0
8960,1466,550,824.3534,1616.6179,0.007911,self_collision,275,7710,0,0,0,0,0,0
8961,1548,620,947.7266,1616.6179,0.007907,self_collision,275,7711,0,0,0,0,0,0
8962,875,430,614.5936,1616.6179,0.007902,self_collision,275,7712,0,0,0,0,0,0
8963,555,280,386.8854,1616.6179,0.007898,self_collision,275,7713,0,0,0,0,0,0
8964,857,440,630.8122,1616.6179,0.007894,self_collision,275,7714,0,0,0,0,0,0
8965,749,360,515.3599,1616.6179,0.007889,self_collision,275,7715,0,0,0,0,0,0
8966,840,340,503.6753,1616.6179,0.007885,self_collision,275,7716,0,0,0,0,0,0
8967,884,510,709.8984,1616.6179,0.007881,self_collision,275,7717,0,0,0,0,0,0
8968,633,350,483.3788,1616.6179,0.007877,self_collision,275,7718,0,0,0,0,0,0
8969,876,410,589.6778,1616.6179,0.007872,self_collision,275,7719,0,0,0,0,0,0
8970,1042,480,701.3803,1616.6179,0.007868,self_collision,275,7720,0,0,0,0,0,0
8971,579,210,310.2276,1616.6179,0.007864,self_collision,275,7721,0,0,0,0,0,0
8972,816,360,524.9380,1616.6179,0.007859,self_collision,275,7722,0,0,0,0,0,0
8973,740,330,477.1817,1616.6179,0.007855,self_collision,275,7723,0,0,0,0,0,0
8974,1414,620,928.1374,1616.6179,0.007851,self_collision,275,7724,0,0,0,0,0,0
8975,1757,760,1139.9103,1616.6179,0.007847,self_collision,275,7725,0,0,0,0,0,0
8976,1170,470,702.2988,1616.6179,0.007842,self_collision,275,7726,0,0,0,0,0,0
8977,834,300,458.7640,1616.6179,0.007838,self_collision,275,7727,0,0,0,0,0,0
8978,925,420,608.6225,1616.6179,0.007834,self_collision,275,7728,0,0,0,0,0,0
8979,982,420,622.7457,1616.6179,0.007829,self_collision,275,7729,0,0,0,0,0,0
8980,328,140,187.2447,1616.6179,0.007825,self_collision,275,7730,0,0,0,0,0,0
8981,374,200,265.7192,1616.6179,0.007821,self_collision,275,7731,0,0,0,0,0,0
8982,762,360,513.9797,1616.6179,0.007817,self_collision,275,7732,0,0,0,0,0,0
8983,1153,450,687.6372,1616.6179,0.007812,self_collision,275,7733,0,0,0,0,0,0
8984,743,350,498.5594,1616.6179,0.007808,self_collision,275,7734,0,0,0,0,0,0
8985,698,310,449.4829,1616.6179,0.007804,self_collision,275,7735,0,0,0,0,0,0
8986,885,370,547.8711,1616.6179,0.007799,self_collision,275,7736,0,0,0,0,0,0
8987,1389,540,821.5841,1616.6179,0.007795,self_collision,275,7737,0,0,0,0,0,0
8988,503,220,312.1925,1616.6179,0.007791,self_collision,275,7738,0,0,0,0,0,0
8989,700,330,469.6961,1616.6179,0.007787,self_collision,275,7739,0,0,0,0,0,0
8990,1151,530,781.3570,1616.6179,0.007782,self_collision,275,7740,0,0,0,0,0,0
8991,273,120,155.6553,1616.6179,0.007778,self_collision,275,7741,0,0,0,0,0,0
8992,998,450,663.5656,1616.6179,0.007774,self_collision,275,7742,0,0,0,0,0,0
8993,867,410,597.8182,1616.6179,0.007770,self_collision,275,7743,0,0,0,0,0,0
8994,947,390,579.4957,1616.6179,0.007765,self_collision,275,7744,0,0,0,0,0,0
8995,1515,610,899.5709,1616.6179,0.007761,self_collision,275,7745,0,0,0,0,0,0
8996,844,350,517.9900,1616.6179,0.007757,self_collision,275,7746,0,0,0,0,0,0
8997,1079,410,623.0409,1616.6179,0.007753,self_collision,275,7747,0,0,0,0,0,0
8998,1659,680,1009.2826,1616.6179,0.007749,self_collision,275,7748,0,0,0,0,0,0
8999,1372,590,876.2725,1616.6179,0.007744,self_collision,275,7749,0,0,0,0,0,0
9000,1945,720,1097.9494,1616.6179,0.007740,self_collision,275,7750,0,0,0,0,0,0
9001,778,360,519.7719,1616.6179,0.007736,self_collision,275,7751,0,0,0,0,0,0
9002,1314,550,823.0778,1616.6179,0.007732,self_collision,275,7752,0,0,0,0,0,0
9003,802,350,512.0124,1616.6179,0.007727,self_collision,275,7753,0,0,0,0,0,0
9004,1486,640,953.2101,1616.6179,0.007723,self_collision,275,7754,0,0,0,0,0,0
9005,1379,600,885.4923,1616.6179,0.007719,self_collision,275,7755,0,0,0,0,0,0
9006,1418,580,873.5481,1616.6179,0.007715,self_collision,275,7756,0,0,0,0,0,0
9007,243,120,150.0126,1616.6179,0.007711,self_collision,275,7757,0,0,0,0,0,0
9008,1279,500,765.8814,1616.6179,0.007706,self_collision,275,7758,0,0,0,0,0,0
9009,1616,630,950.6904,1616.6179,0.007702,self_collision,275,7759,0,0,0,0,0,0
9010,1472,610,917.9314,1616.6179,0.007698,self_collision,275,7760,0,0,0,0,0,0
9011,1287,520,783.2306,1616.6179,0.007694,self_collision,275,7761,0,0,0,0,0,0
9012,957,460,664.8713,1616.6179,0.007690,self_collision,275,7762,0,0,0,0,0,0
9013,1005,450,661.4530,1616.6179,0.007685,self_collision,275,7763,0,0,0,0,0,0
9014,1335,550,818.8911,1616.6179,0.007681,self_collision,275,7764,0,0,0,0,0,0
9015,809,360,521.6967,1616.6179,0.007677,self_collision,275,7765,0,0,0,0,0,0
9016,1510,570,875.9173,1616.6179,0.007673,self_collision,275,7766,0,0,0,0,0,0
9017,903,360,541.6189,1616.6179,0.007669,self_collision,275,7767,0,0,0,0,0,0
9018,1915,640,1002.8494,1616.6179,0.007664,self_collision,275,7768,0,0,0,0,0,0
9019,1554,600,900.5373,1616.6179,0.007660,self_collision,275,7769,0,0,0,0,0,0
9020,1412,550,842.2574,1616.6179,0.007656,self_collision,275,7770,0,0,0,0,0,0
9021,925,380,559.3297,1616.6179,0.007652,self_collision,275,7771,0,0,0,0,0,0
9022,1027,480,699.0179,1616.6179,0.007648,self_collision,275,7772,0,0,0,0,0,0
9023,1407,580,855.3963,1616.6179,0.007643,self_collision,275,7773,0,0,0,0,0,0
9024,550,300,413.3253,1616.6179,0.007639,self_collision,275,7774,0,0,0,0,0,0
9025,1349,560,848.3512,1616.6179,0.007635,self_collision,275,7775,0,0,0,0,0,0
9026,1712,660,1003.4568,1616.6179,0.007631,self_collision,275,7776,0,0,0,0,0,0
9027,786,400,573.8483,1616.6179,0.007627,self_collision,275,7777,0,0,0,0,0,0
9028,539,220,317.6918,1616.6179,0.007623,self_collision,275,7778,0,0,0,0,0,0
9029,728,320,465.5678,1616.6179,0.007618,self_collision,275,7779,0,0,0,0,0,0
9030,1329,490,751.4414,1616.6179,0.007614,self_collision,275,7780,0,0,0,0,0,0
9031,1105,460,710.2702,1616.6179,0.007610,wall_collision,276,7780,0,0,0,0,0,0
9032,1555,610,922.2367,1616.6179,0.007606,self_collision,276,7781,0,0,0,0,0,0
9033,871,400,583.0246,1616.6179,0.007602,self_collision,276,7782,0,0,0,0,0,0
9034,1269,530,791.2992,1616.6179,0.007598,self_collision,276,7783,0,0,0,0,0,0
9035,543,320,430.3725,1616.6179,0.007594,self_collision,276,7784,0,0,0,0,0,0
9036,1063,460,676.4611,1616.6179,0.007589,self_collision,276,7785,0,0,0,0,0,0
9037,924,340,513.3755,1616.6179,0.007585,self_collision,276,7786,0,0,0,0,0,0
9038,1134,470,697.2743,1616.6179,0.007581,self_collision,276,7787,0,0,0,0,0,0
9039,833,420,604.6347,1616.6179,0.007577,self_collision,276,7788,0,0,0,0,0,0
9040,413,210,286.1436,1616.6179,0.007573,self_collision,276,7789,0,0,0,0,0,0
9041,416,180,247.7688,1616.6179,0.007569,self_collision,276,7790,0,0,0,0,0,0
9042,1730,670,1018.2931,1616.6179,0.007565,self_collision,276,7791,0,0,0,0,0,0
9043,1324,540,794.9319,1616.6179,0.007560,self_collision,276,7792,0,0,0,0,0,0
9044,1095,470,690.8183,1616.6179,0.007556,self_collision,276,7793,0,0,0,0,0,0
9045,1417,570,853.1866,1616.6179,0.007552,self_collision,276,7794,0,0,0,0,0,0
9046,854,380,555.8515,1616.6179,0.007548,self_collision,276,7795,0,0,0,0,0,0
9047,1303,530,798.0826,1616.6179,0.007544,self_collision,276,7796,0,0,0,0,0,0
9048,1200,480,724.2310,1616.6179,0.007540,self_collision,276,7797,0,0,0,0,0,0
9049,683,350,492.8889,1616.6179,0.007536,self_collision,276,7798,0,0,0,0,0,0
9050,791,360,518.2873,1616.6179,0.007532,self_collision,276,7799,0,0,0,0,0,0
9051,1331,520,790.6023,1616.6179,0.007527,self_collision,276,7800,0,0,0,0,0,0
9052,877,400,574.7133,1616.6179,0.007523,self_collision,276,7801,0,0,0,0,0,0
9053,1379,570,844.1736,1616.6179,0.007519,self_collision,276,7802,0,0,0,0,0,0
9054,835,360,527.4189,1616.6179,0.007515,self_collision,276,7803,0,0,0,0,0,0
9055,1182,480,717.7893,1616.6179,0.007511,self_collision,276,7804,0,0,0,0,0,0
9056,1691,700,1044.6607,1616.6179,0.007507,self_collision,276,7805,0,0,0,0,0,0
9057,735,290,429.2738,1616.6179,0.007503,self_collision,276,7806,0,0,0,0,0,0
9058,1498,580,881.2328,1616.6179,0.007499,self_collision,276,7807,0,0,0,0,0,0
9059,784,350,511.7309,1616.6179,0.007495,self_collision,276,7808,0,0,0,0,0,0
9060,743,350,506.6067,1616.6179,0.007491,self_collision,276,7809,0,0,0,0,0,0
9061,1305,570,846.0190,1616.6179,0.007486,self_collision,276,7810,0,0,0,0,0,0
9062,1328,550,818.7680,1616.6179,0.007482,self_collision,276,7811,0,0,0,0,0,0
9063,1064,450,670.4011,1616.6179,0.007478,self_collision,276,7812,0,0,0,0,0,0
9064,718,330,473.3689,1616.6179,0.007474,self_collision,276,7813,0,0,0,0,0,0
9065,1105,480,700.0837,1616.6179,0.007470,self_collision,276,7814,0,0,0,0,0,0
9066,1241,470,718.2707,1616.6179,0.007466,self_collision,276,7815,0,0,0,0,0,0
9067,1007,470,689.4963,1616.6179,0.007462,self_collision,276,7816,0,0,0,0,0,0
9068,1437,570,868.3497,1616.6179,0.007458,self_collision,276,7817,0,0,0,0,0,0
9069,1623,670,995.6733,1616.6179,0.007454,self_collision,276,7818,0,0,0,0,0,0
9070,1484,670,990.1210,1616.6179,0.007450,self_collision,276,7819,0,0,0,0,0,0
9071,1027,430,641.7967,1616.6179,0.007446,self_collision,276,7820,0,0,0,0,0,0
9072,1559,620,954.5977,1616.6179,0.007442,self_collision,276,7821,0,0,0,0,0,0
9073,1132,520,758.9704,1616.6179,0.007438,self_collision,276,7822,0,0,0,0,0,0
9074,831,390,560.4592,1616.6179,0.007433,self_collision,276,7823,0,0,0,0,0,0
9075,1648,710,1028.5933,1616.6179,0.007429,self_collision,276,7824,0,0,0,0,0,0
9076,642,330,458.9516,1616.6179,0.007425,self_collision,276,7825,0,0,0,0,0,0
9077,1738,690,1043.3650,1616.6179,0.007421,self_collision,276,7826,0,0,0,0,0,0
9078,1307,530,791.8419,1616.6179,0.007417,self_collision,276,7827,0,0,0,0,0,0
9079,799,350,509.3470,1616.6179,0.007413,self_collision,276,7828,0,0,0,0,0,0
9080,1224,540,806.4402,1616.6179,0.007409,self_collision,276,7829,0,0,0,0,0,0
9081,421,220,296.3634,1616.6179,0.007405,self_collision,276,7830,0,0,0,0,0,0
9082,1043,470,684.0398,1616.6179,0.007401,self_collision,276,7831,0,0,0,0,0,0
9083,1049,400,602.1663,1616.6179,0.007397,self_collision,276,7832,0,0,0,0,0,0
9084,1502,610,925.2306,1616.6179,0.007393,self_collision,276,7833,0,0,0,0,0,0
9085,618,260,376.4467,1616.6179,0.007389,self_collision,276,7834,0,0,0,0,0,0
9086,1382,550,842.9205,1616.6179,0.007385,self_collision,276,7835,0,0,0,0,0,0
9087,844,380,553.3611,1616.6179,0.007381,self_collision,276,7836,0,0,0,0,0,0
9088,665,310,434.4645,1616.6179,0.007377,self_collision,276,7837,0,0,0,0,0,0
9089,1244,540,806.9623,1616.6179,0.007373,self_collision,276,7838,0,0,0,0,0,0
9090,1291,520,785.2442,1616.6179,0.007369,self_collision,276,7839,0,0,0,0,0,0
9091,991,450,665.1025,1616.6179,0.007365,self_collision,276,7840,0,0,0,0,0,0
9092,1145,440,668.5267,1616.6179,0.007361,self_collision,276,7841,0,0,0,0,0,0
9093,747,330,476.1503,1616.6179,0.007357,self_collision,276,7842,0,0,0,0,0,0
9094,757,360,517.6283,1616.6179,0.007353,self_collision,276,7843,0,0,0,0,0,0
9095,1380,550,828.2935,1616.6179,0.007349,self_collision,276,7844,0,0,0,0,0,0
9096,1477,590,896.8404,1616.6179,0.007345,self_collision,276,7845,0,0,0,0,0,0
9097,847,380,553.5452,1616.6179,0.007341,self_collision,276,7846,0,0,0,0,0,0
9098,1531,690,1024.0605,1616.6179,0.007337,self_collision,276,7847,0,0,0,0,0,0
9099,901,420,602.3707,1616.6179,0.007333,self_collision,276,7848,0,0,0,0,0,0
9100,1284,520,768.1531,1616.6179,0.007329,self_collision,276,7849,0,0,0,0,0,0
9101,1058,500,728.3391,1616.6179,0.007325,self_collision,276,7850,0,0,0,0,0,0
9102,928,430,622.6896,1616.6179,0.007321,self_collision,276,7851,0,0,0,0,0,0
9103,1410,560,852.6589,1616.6179,0.007317,self_collision,276,7852,0,0,0,0,0,0
9104,1164,510,751.1452,1616.6179,0.007313,self_collision,276,7853,0,0,0,0,0,0
9105,933,390,576.8911,1616.6179,0.007309,self_collision,276,7854,0,0,0,0,0,0
9106,841,400,573.8285,1616.6179,0.007305,self_collision,276,7855,0,0,0,0,0,0
