episode,steps,score,episode_reward,best_reward,epsilon,end_reason,wall_collisions_total,self_collisions_total,board_filled_total,pipes_passed_episode,pipes_passed_total,pipe_collisions_total,ground_collisions_total,ceiling_collisions_total
306,3602,1020,2440.8100,5056.9400,0.007000,self_collision,76,230,0,0,0,0,0,0
307,701,290,578.5100,5056.9400,0.007000,self_collision,76,231,0,0,0,0,0,0
308,2037,640,1485.4000,5056.9400,0.007000,wall_collision,77,231,0,0,0,0,0,0
309,3853,1040,2529.6800,5056.9400,0.007000,self_collision,77,232,0,0,0,0,0,0
310,762,210,474.9900,5056.9400,0.007000,wall_collision,78,232,0,0,0,0,0,0
311,2812,810,1884.4500,5056.9400,0.007000,self_collision,78,233,0,0,0,0,0,0
312,2425,720,1702.3100,5056.9400,0.007000,wall_collision,79,233,0,0,0,0,0,0
313,3247,980,2153.9700,5056.9400,0.007000,self_collision,79,234,0,0,0,0,0,0
314,2743,780,1843.5100,5056.9400,0.007000,self_collision,79,235,0,0,0,0,0,0
315,1820,470,1130.2200,5056.9400,0.007000,self_collision,79,236,0,0,0,0,0,0
316,1312,470,1006.7400,5056.9400,0.007000,self_collision,79,237,0,0,0,0,0,0
317,1090,330,728.4900,5056.9400,0.007000,self_collision,79,238,0,0,0,0,0,0
318,3083,1060,2420.1600,5056.9400,0.007000,wall_collision,80,238,0,0,0,0,0,0
319,4220,1160,2687.2400,5056.9400,0.007000,self_collision,80,239,0,0,0,0,0,0
320,3003,830,1938.4900,5056.9400,0.007000,self_collision,80,240,0,0,0,0,0,0
321,1228,390,862.8000,5056.9400,0.007000,self_collision,80,241,0,0,0,0,0,0
322,2422,870,1981.2400,5056.9400,0.007000,wall_collision,81,241,0,0,0,0,0,0
323,3437,1170,2616.1100,5056.9400,0.007000,self_collision,81,242,0,0,0,0,0,0
324,812,260,528.2700,5056.9400,0.007000,self_collision,81,243,0,0,0,0,0,0
325,3087,840,2030.0500,5056.9400,0.007000,self_collision,81,244,0,0,0,0,0,0
326,5208,1600,3636.1200,5056.9400,0.007000,wall_collision,82,244,0,0,0,0,0,0
327,1483,460,1004.9100,5056.9400,0.007000,self_collision,82,245,0,0,0,0,0,0
328,3059,810,1952.8700,5056.9400,0.007000,self_collision,82,246,0,0,0,0,0,0
329,1157,380,862.8400,5056.9400,0.007000,wall_collision,83,246,0,0,0,0,0,0
330,4278,1060,2540.2700,5056.9400,0.007000,self_collision,83,247,0,0,0,0,0,0
331,2315,790,1751.4800,5056.9400,0.007000,self_collision,83,248,0,0,0,0,0,0
332,3402,1160,2622.5000,5056.9400,0.007000,self_collision,83,249,0,0,0,0,0,0
333,4237,1200,2758.4300,5056.9400,0.007000,wall_collision,84,249,0,0,0,0,0,0
334,2752,1040,2303.9400,5056.9400,0.007000,self_collision,84,250,0,0,0,0,0,0
335,1662,550,1235.4600,5056.9400,0.007000,self_collision,84,251,0,0,0,0,0,0
336,3311,990,2296.9500,5056.9400,0.007000,self_collision,84,252,0,0,0,0,0,0
337,2905,990,2184.4100,5056.9400,0.007000,self_collision,84,253,0,0,0,0,0,0
338,2303,700,1578.1500,5056.9400,0.007000,self_collision,84,254,0,0,0,0,0,0
339,139,40,21.0200,5056.9400,0.007000,self_collision,84,255,0,0,0,0,0,0
340,1289,500,1075.3000,5056.9400,0.007000,self_collision,84,256,0,0,0,0,0,0
341,3242,950,2157.7000,5056.9400,0.007000,self_collision,84,257,0,0,0,0,0,0
342,2903,800,1887.0800,5056.9400,0.007000,self_collision,84,258,0,0,0,0,0,0
343,2398,830,1824.4900,5056.9400,0.007000,self_collision,84,259,0,0,0,0,0,0
344,1206,420,907.0600,5056.9400,0.007000,self_collision,84,260,0,0,0,0,0,0
345,612,210,414.5900,5056.9400,0.007000,self_collision,84,261,0,0,0,0,0,0
346,1546,540,1169.2800,5056.9400,0.007000,self_collision,84,262,0,0,0,0,0,0
347,4816,1260,2966.3100,5056.9400,0.007000,self_collision,84,263,0,0,0,0,0,0
348,3093,910,2114.4100,5056.9400,0.007000,self_collision,84,264,0,0,0,0,0,0
349,3494,1180,2565.7400,5056.9400,0.007000,self_collision,84,265,0,0,0,0,0,0
350,1702,480,1113.0200,5056.9400,0.007000,self_collision,84,266,0,0,0,0,0,0
351,3558,1190,2622.9700,5056.9400,0.007000,self_collision,84,267,0,0,0,0,0,0
352,2582,880,1978.6800,5056.9400,0.007000,self_collision,84,268,0,0,0,0,0,0
353,2376,720,1620.6300,5056.9400,0.007000,self_collision,84,269,0,0,0,0,0,0
354,1655,600,1313.6800,5056.9400,0.007000,self_collision,84,270,0,0,0,0,0,0
355,898,300,655.9200,5056.9400,0.007000,wall_collision,85,270,0,0,0,0,0,0
356,2897,870,1962.1100,5056.9400,0.007000,self_collision,85,271,0,0,0,0,0,0
357,4869,1450,3256.2100,5056.9400,0.007000,self_collision,85,272,0,0,0,0,0,0
358,2816,690,1708.2200,5056.9400,0.007000,self_collision,85,273,0,0,0,0,0,0
359,5717,1510,3546.7800,5056.9400,0.007000,self_collision,85,274,0,0,0,0,0,0
360,2027,680,1510.0100,5056.9400,0.007000,wall_collision,86,274,0,0,0,0,0,0
361,2936,930,2142.3900,5056.9400,0.007000,self_collision,86,275,0,0,0,0,0,0
362,2595,890,2006.8400,5056.9400,0.007000,self_collision,86,276,0,0,0,0,0,0
363,2523,690,1620.7700,5056.9400,0.007000,self_collision,86,277,0,0,0,0,0,0
364,2963,1070,2354.8200,5056.9400,0.007000,self_collision,86,278,0,0,0,0,0,0
365,3122,1000,2260.5100,5056.9400,0.007000,self_collision,86,279,0,0,0,0,0,0
366,1209,430,934.5900,5056.9400,0.007000,self_collision,86,280,0,0,0,0,0,0
367,1844,470,1126.1900,5056.9400,0.007000,self_collision,86,281,0,0,0,0,0,0
368,2622,670,1573.3300,5056.9400,0.007000,self_collision,86,282,0,0,0,0,0,0
369,2591,730,1733.2600,5056.9400,0.007000,self_collision,86,283,0,0,0,0,0,0
370,3465,1020,2276.5600,5056.9400,0.007000,self_collision,86,284,0,0,0,0,0,0
371,214,80,137.0000,5056.9400,0.007000,wall_collision,87,284,0,0,0,0,0,0
372,2256,830,1826.8800,5056.9400,0.007000,self_collision,87,285,0,0,0,0,0,0
373,1094,350,776.4700,5056.9400,0.007000,self_collision,87,286,0,0,0,0,0,0
374,1805,540,1268.8400,5056.9400,0.007000,wall_collision,88,286,0,0,0,0,0,0
375,2674,720,1703.7900,5056.9400,0.007000,self_collision,88,287,0,0,0,0,0,0
376,3631,1050,2457.1000,5056.9400,0.007000,wall_collision,89,287,0,0,0,0,0,0
377,3685,1200,2664.1900,5056.9400,0.007000,self_collision,89,288,0,0,0,0,0,0
378,2464,680,1557.3900,5056.9400,0.007000,self_collision,89,289,0,0,0,0,0,0
379,1712,520,1185.1600,5056.9400,0.007000,self_collision,89,290,0,0,0,0,0,0
380,4727,1260,2915.3400,5056.9400,0.007000,self_collision,89,291,0,0,0,0,0,0
381,3139,1070,2356.2800,5056.9400,0.007000,self_collision,89,292,0,0,0,0,0,0
382,1205,310,699.1300,5056.9400,0.007000,self_collision,89,293,0,0,0,0,0,0
383,4418,1400,3177.4600,5056.9400,0.007000,wall_collision,90,293,0,0,0,0,0,0
384,227,80,136.5000,5056.9400,0.007000,wall_collision,91,293,0,0,0,0,0,0
385,3324,1110,2537.2100,5056.9400,0.007000,wall_collision,92,293,0,0,0,0,0,0
386,5140,1630,3668.0500,5056.9400,0.007000,self_collision,92,294,0,0,0,0,0,0
387,3405,1060,2438.3900,5056.9400,0.007000,self_collision,92,295,0,0,0,0,0,0
388,4579,1230,2873.6000,5056.9400,0.007000,self_collision,92,296,0,0,0,0,0,0
389,3941,1080,2588.3900,5056.9400,0.007000,self_collision,92,297,0,0,0,0,0,0
390,5336,1480,3471.1600,5056.9400,0.007000,self_collision,92,298,0,0,0,0,0,0
391,3960,1000,2334.6500,5056.9400,0.007000,self_collision,92,299,0,0,0,0,0,0
392,3067,880,2103.4500,5056.9400,0.007000,wall_collision,93,299,0,0,0,0,0,0
393,2566,700,1670.0100,5056.9400,0.007000,self_collision,93,300,0,0,0,0,0,0
394,4979,1270,3075.5200,5056.9400,0.007000,self_collision,93,301,0,0,0,0,0,0
395,1000,270,603.8700,5056.9400,0.007000,self_collision,93,302,0,0,0,0,0,0
396,1611,620,1336.0100,5056.9400,0.007000,self_collision,93,303,0,0,0,0,0,0
397,2348,790,1766.5200,5056.9400,0.007000,self_collision,93,304,0,0,0,0,0,0
398,1833,490,1121.6200,5056.9400,0.007000,self_collision,93,305,0,0,0,0,0,0
399,2983,840,2013.9400,5056.9400,0.007000,wall_collision,94,305,0,0,0,0,0,0
400,2120,540,1327.6600,5056.9400,0.007000,wall_collision,95,305,0,0,0,0,0,0
401,2296,720,1643.0000,5056.9400,0.007000,self_collision,95,306,0,0,0,0,0,0
402,1813,520,1191.7300,5056.9400,0.007000,self_collision,95,307,0,0,0,0,0,0
403,4619,1420,3157.2400,5056.9400,0.007000,self_collision,95,308,0,0,0,0,0,0
404,3381,910,2149.4900,5056.9400,0.007000,self_collision,95,309,0,0,0,0,0,0
405,2206,640,1500.4200,5056.9400,0.007000,self_collision,95,310,0,0,0,0,0,0
406,2655,860,1958.0300,5056.9400,0.007000,self_collision,95,311,0,0,0,0,0,0
407,2150,710,1584.4200,5056.9400,0.007000,self_collision,95,312,0,0,0,0,0,0
408,1119,350,759.9000,5056.9400,0.007000,self_collision,95,313,0,0,0,0,0,0
409,3030,830,1967.2100,5056.9400,0.007000,wall_collision,96,313,0,0,0,0,0,0
410,3372,1070,2451.9000,5056.9400,0.007000,self_collision,96,314,0,0,0,0,0,0
411,1795,600,1338.5700,5056.9400,0.007000,self_collision,96,315,0,0,0,0,0,0
412,1659,460,1110.6200,5056.9400,0.007000,wall_collision,97,315,0,0,0,0,0,0
413,3065,960,2214.6600,5056.9400,0.007000,wall_collision,98,315,0,0,0,0,0,0
414,1178,430,913.4700,5056.9400,0.007000,self_collision,98,316,0,0,0,0,0,0
415,2004,530,1254.7000,5056.9400,0.007000,self_collision,98,317,0,0,0,0,0,0
416,1937,630,1406.2100,5056.9400,0.007000,self_collision,98,318,0,0,0,0,0,0
417,6429,1340,3357.9900,5056.9400,0.007000,self_collision,98,319,0,0,0,0,0,0
418,255,80,139.6400,5056.9400,0.007000,wall_collision,99,319,0,0,0,0,0,0
419,1931,590,1395.1300,5056.9400,0.007000,wall_collision,100,319,0,0,0,0,0,0
420,2411,620,1499.9300,5056.9400,0.007000,self_collision,100,320,0,0,0,0,0,0
421,2338,800,1804.2200,5056.9400,0.007000,self_collision,100,321,0,0,0,0,0,0
422,3321,910,2156.1800,5056.9400,0.007000,self_collision,100,322,0,0,0,0,0,0
423,1233,390,891.0900,5056.9400,0.007000,wall_collision,101,322,0,0,0,0,0,0
424,1424,520,1091.8500,5056.9400,0.007000,self_collision,101,323,0,0,0,0,0,0
425,4672,1180,2910.2300,5056.9400,0.007000,self_collision,101,324,0,0,0,0,0,0
426,1637,470,1071.4400,5056.9400,0.007000,self_collision,101,325,0,0,0,0,0,0
427,869,360,770.2600,5056.9400,0.007000,wall_collision,102,325,0,0,0,0,0,0
428,3279,880,2093.2500,5056.9400,0.007000,self_collision,102,326,0,0,0,0,0,0
429,2195,670,1523.5200,5056.9400,0.007000,self_collision,102,327,0,0,0,0,0,0
430,2556,740,1765.8400,5056.9400,0.007000,wall_collision,103,327,0,0,0,0,0,0
431,583,230,446.5300,5056.9400,0.007000,self_collision,103,328,0,0,0,0,0,0
432,583,170,347.5000,5056.9400,0.007000,self_collision,103,329,0,0,0,0,0,0
433,3965,1080,2468.7800,5056.9400,0.007000,self_collision,103,330,0,0,0,0,0,0
434,1022,320,711.5200,5056.9400,0.007000,wall_collision,104,330,0,0,0,0,0,0
435,2282,550,1365.9500,5056.9400,0.007000,self_collision,104,331,0,0,0,0,0,0
436,3880,1280,2896.3200,5056.9400,0.007000,self_collision,104,332,0,0,0,0,0,0
437,2300,660,1538.9000,5056.9400,0.007000,self_collision,104,333,0,0,0,0,0,0
438,1813,610,1383.1900,5056.9400,0.007000,wall_collision,105,333,0,0,0,0,0,0
439,287,60,69.4500,5056.9400,0.007000,self_collision,105,334,0,0,0,0,0,0
440,3704,1280,2784.5600,5056.9400,0.007000,self_collision,105,335,0,0,0,0,0,0
441,1793,550,1274.5800,5056.9400,0.007000,wall_collision,106,335,0,0,0,0,0,0
442,4310,1270,2976.8300,5056.9400,0.007000,self_collision,106,336,0,0,0,0,0,0
443,889,260,582.7400,5056.9400,0.007000,wall_collision,107,336,0,0,0,0,0,0
444,1669,510,1171.8100,5056.9400,0.007000,self_collision,107,337,0,0,0,0,0,0
445,1411,420,918.4000,5056.9400,0.007000,self_collision,107,338,0,0,0,0,0,0
446,2395,670,1613.9100,5056.9400,0.007000,wall_collision,108,338,0,0,0,0,0,0
447,1935,570,1363.3300,5056.9400,0.007000,wall_collision,109,338,0,0,0,0,0,0
448,4380,1150,2697.5400,5056.9400,0.007000,self_collision,109,339,0,0,0,0,0,0
449,2716,820,1945.8000,5056.9400,0.007000,self_collision,109,340,0,0,0,0,0,0
450,3093,820,1939.1300,5056.9400,0.007000,self_collision,109,341,0,0,0,0,0,0
451,2867,740,1758.2100,5056.9400,0.007000,self_collision,109,342,0,0,0,0,0,0
452,3650,1280,2862.7100,5056.9400,0.007000,self_collision,109,343,0,0,0,0,0,0
453,3186,860,2002.3400,5056.9400,0.007000,self_collision,109,344,0,0,0,0,0,0
454,662,250,490.7000,5056.9400,0.007000,self_collision,109,345,0,0,0,0,0,0
455,1043,360,752.0600,5056.9400,0.007000,self_collision,109,346,0,0,0,0,0,0
456,1243,390,854.0400,5056.9400,0.007000,self_collision,109,347,0,0,0,0,0,0
457,4025,1140,2722.6500,5056.9400,0.007000,wall_collision,110,347,0,0,0,0,0,0
458,4937,1240,2998.5900,5056.9400,0.007000,wall_collision,111,347,0,0,0,0,0,0
459,1971,660,1461.0100,5056.9400,0.007000,self_collision,111,348,0,0,0,0,0,0
460,647,190,413.9900,5056.9400,0.007000,wall_collision,112,348,0,0,0,0,0,0
461,2380,800,1803.9700,5056.9400,0.007000,self_collision,112,349,0,0,0,0,0,0
462,1627,500,1071.6400,5056.9400,0.007000,self_collision,112,350,0,0,0,0,0,0
463,455,190,354.9500,5056.9400,0.007000,self_collision,112,351,0,0,0,0,0,0
464,1287,400,887.3100,5056.9400,0.007000,self_collision,112,352,0,0,0,0,0,0
465,2687,900,2039.7900,5056.9400,0.007000,self_collision,112,353,0,0,0,0,0,0
466,5965,1660,3795.9900,5056.9400,0.007000,self_collision,112,354,0,0,0,0,0,0
467,2707,830,1882.4800,5056.9400,0.007000,wall_collision,113,354,0,0,0,0,0,0
468,742,250,534.1200,5056.9400,0.007000,wall_collision,114,354,0,0,0,0,0,0
469,1036,400,834.9900,5056.9400,0.007000,self_collision,114,355,0,0,0,0,0,0
470,2047,630,1365.3200,5056.9400,0.007000,self_collision,114,356,0,0,0,0,0,0
471,498,190,350.4400,5056.9400,0.007000,self_collision,114,357,0,0,0,0,0,0
472,1052,370,788.6700,5056.9400,0.007000,self_collision,114,358,0,0,0,0,0,0
473,3131,1120,2496.7000,5056.9400,0.007000,self_collision,114,359,0,0,0,0,0,0
474,2605,870,1885.2000,5056.9400,0.007000,self_collision,114,360,0,0,0,0,0,0
475,3049,890,2031.1700,5056.9400,0.007000,self_collision,114,361,0,0,0,0,0,0
476,502,170,325.9100,5056.9400,0.007000,self_collision,114,362,0,0,0,0,0,0
477,3480,930,2279.7100,5056.9400,0.007000,self_collision,114,363,0,0,0,0,0,0
478,3862,1270,2865.3400,5056.9400,0.007000,wall_collision,115,363,0,0,0,0,0,0
479,500,160,309.4800,5056.9400,0.007000,self_collision,115,364,0,0,0,0,0,0
480,3587,940,2267.5200,5056.9400,0.007000,wall_collision,116,364,0,0,0,0,0,0
481,2032,700,1543.9900,5056.9400,0.007000,self_collision,116,365,0,0,0,0,0,0
482,890,240,526.5300,5056.9400,0.007000,self_collision,116,366,0,0,0,0,0,0
483,3551,970,2276.4900,5056.9400,0.007000,self_collision,116,367,0,0,0,0,0,0
484,3680,1060,2470.8700,5056.9400,0.007000,self_collision,116,368,0,0,0,0,0,0
485,4763,1260,2967.7000,5056.9400,0.007000,self_collision,116,369,0,0,0,0,0,0
486,3046,800,1937.1500,5056.9400,0.007000,self_collision,116,370,0,0,0,0,0,0
487,2932,850,2047.8200,5056.9400,0.007000,wall_collision,117,370,0,0,0,0,0,0
488,2005,540,1271.8200,5056.9400,0.007000,self_collision,117,371,0,0,0,0,0,0
489,3067,1030,2302.2900,5056.9400,0.007000,self_collision,117,372,0,0,0,0,0,0
490,433,130,239.3700,5056.9400,0.007000,self_collision,117,373,0,0,0,0,0,0
491,2431,860,1902.9800,5056.9400,0.007000,self_collision,117,374,0,0,0,0,0,0
492,2136,670,1545.3800,5056.9400,0.007000,self_collision,117,375,0,0,0,0,0,0
493,4002,1110,2566.2300,5056.9400,0.007000,self_collision,117,376,0,0,0,0,0,0
494,1939,570,1338.2500,5056.9400,0.007000,wall_collision,118,376,0,0,0,0,0,0
495,2223,650,1457.0800,5056.9400,0.007000,self_collision,118,377,0,0,0,0,0,0
496,2683,850,1891.1200,5056.9400,0.007000,self_collision,118,378,0,0,0,0,0,0
497,3961,1130,2606.2900,5056.9400,0.007000,self_collision,118,379,0,0,0,0,0,0
498,3084,890,2088.4400,5056.9400,0.007000,self_collision,118,380,0,0,0,0,0,0
499,1734,490,1163.8800,5056.9400,0.007000,wall_collision,119,380,0,0,0,0,0,0
500,1486,550,1205.0400,5056.9400,0.007000,self_collision,119,381,0,0,0,0,0,0
501,1166,460,1006.1000,5056.9400,0.007000,wall_collision,120,381,0,0,0,0,0,0
502,3623,1030,2300.5600,5056.9400,0.007000,self_collision,120,382,0,0,0,0,0,0
503,2936,1010,2276.5200,5056.9400,0.007000,self_collision,120,383,0,0,0,0,0,0
504,1904,650,1469.6400,5056.9400,0.007000,wall_collision,121,383,0,0,0,0,0,0
505,1780,630,1430.6400,5056.9400,0.007000,wall_collision,122,383,0,0,0,0,0,0
506,4287,1110,2660.0900,5056.9400,0.007000,self_collision,122,384,0,0,0,0,0,0
507,2666,840,1937.9600,5056.9400,0.007000,wall_collision,123,384,0,0,0,0,0,0
508,2118,780,1674.4800,5056.9400,0.007000,self_collision,123,385,0,0,0,0,0,0
509,5272,1570,3522.6600,5056.9400,0.007000,self_collision,123,386,0,0,0,0,0,0
510,1658,420,996.8500,5056.9400,0.007000,self_collision,123,387,0,0,0,0,0,0
511,1309,510,1084.3800,5056.9400,0.007000,self_collision,123,388,0,0,0,0,0,0
512,1909,630,1428.0400,5056.9400,0.007000,self_collision,123,389,0,0,0,0,0,0
513,3411,930,2266.4400,5056.9400,0.007000,wall_collision,124,389,0,0,0,0,0,0
514,3360,1240,2782.9200,5056.9400,0.007000,wall_collision,125,389,0,0,0,0,0,0
515,5492,1480,3492.7500,5056.9400,0.007000,wall_collision,126,389,0,0,0,0,0,0
516,2363,790,1775.0600,5056.9400,0.007000,self_collision,126,390,0,0,0,0,0,0
517,3632,1160,2646.1200,5056.9400,0.007000,self_collision,126,391,0,0,0,0,0,0
518,2083,680,1527.9000,5056.9400,0.007000,self_collision,126,392,0,0,0,0,0,0
519,1044,290,614.9000,5056.9400,0.007000,self_collision,126,393,0,0,0,0,0,0
520,1216,450,973.1900,5056.9400,0.007000,self_collision,126,394,0,0,0,0,0,0
521,2846,780,1845.2000,5056.9400,0.007000,self_collision,126,395,0,0,0,0,0,0
522,4570,1190,2817.8200,5056.9400,0.007000,wall_collision,127,395,0,0,0,0,0,0
523,2736,930,2113.0200,5056.9400,0.007000,self_collision,127,396,0,0,0,0,0,0
524,1264,410,881.8900,5056.9400,0.007000,self_collision,127,397,0,0,0,0,0,0
525,2352,550,1399.0500,5056.9400,0.007000,wall_collision,128,397,0,0,0,0,0,0
526,2232,580,1401.8200,5056.9400,0.007000,wall_collision,129,397,0,0,0,0,0,0
527,3566,990,2308.2700,5056.9400,0.007000,self_collision,129,398,0,0,0,0,0,0
528,1363,420,969.3800,5056.9400,0.007000,wall_collision,130,398,0,0,0,0,0,0
529,2185,770,1665.5900,5056.9400,0.007000,self_collision,130,399,0,0,0,0,0,0
530,714,240,480.8800,5056.9400,0.007000,self_collision,130,400,0,0,0,0,0,0
531,3743,1020,2327.2600,5056.9400,0.007000,self_collision,130,401,0,0,0,0,0,0
532,961,280,593.1300,5056.9400,0.007000,self_collision,130,402,0,0,0,0,0,0
533,1779,540,1213.7800,5056.9400,0.007000,self_collision,130,403,0,0,0,0,0,0
534,3814,1040,2441.7700,5056.9400,0.007000,self_collision,130,404,0,0,0,0,0,0
535,4317,1060,2615.4200,5056.9400,0.007000,self_collision,130,405,0,0,0,0,0,0
536,3482,1190,2652.8000,5056.9400,0.007000,wall_collision,131,405,0,0,0,0,0,0
537,2431,800,1795.4000,5056.9400,0.007000,self_collision,131,406,0,0,0,0,0,0
538,1821,540,1253.0800,5056.9400,0.007000,wall_collision,132,406,0,0,0,0,0,0
539,2677,840,1908.3700,5056.9400,0.007000,self_collision,132,407,0,0,0,0,0,0
540,3022,1030,2352.8700,5056.9400,0.007000,wall_collision,133,407,0,0,0,0,0,0
541,4716,1310,3004.0000,5056.9400,0.007000,self_collision,133,408,0,0,0,0,0,0
542,3425,1040,2390.8300,5056.9400,0.007000,self_collision,133,409,0,0,0,0,0,0
543,378,150,267.5900,5056.9400,0.007000,self_collision,133,410,0,0,0,0,0,0
544,1162,420,880.8100,5056.9400,0.007000,self_collision,133,411,0,0,0,0,0,0
545,3108,920,2177.8500,5056.9400,0.007000,self_collision,133,412,0,0,0,0,0,0
546,401,100,213.9000,5056.9400,0.007000,wall_collision,134,412,0,0,0,0,0,0
547,1362,430,962.6200,5056.9400,0.007000,wall_collision,135,412,0,0,0,0,0,0
548,2067,680,1541.0800,5056.9400,0.007000,wall_collision,136,412,0,0,0,0,0,0
549,2648,920,2077.7600,5056.9400,0.007000,wall_collision,137,412,0,0,0,0,0,0
550,3054,820,1965.5600,5056.9400,0.007000,self_collision,137,413,0,0,0,0,0,0
551,5569,1710,3899.3400,5056.9400,0.007000,wall_collision,138,413,0,0,0,0,0,0
552,4890,1340,3140.4600,5056.9400,0.007000,self_collision,138,414,0,0,0,0,0,0
553,5349,1580,3583.3500,5056.9400,0.007000,self_collision,138,415,0,0,0,0,0,0
554,2698,870,1979.9100,5056.9400,0.007000,self_collision,138,416,0,0,0,0,0,0
555,1168,390,843.6100,5056.9400,0.007000,self_collision,138,417,0,0,0,0,0,0
556,745,250,540.2700,5056.9400,0.007000,wall_collision,139,417,0,0,0,0,0,0
557,2599,790,1856.2500,5056.9400,0.007000,wall_collision,140,417,0,0,0,0,0,0
558,3285,1000,2287.0500,5056.9400,0.007000,self_collision,140,418,0,0,0,0,0,0
559,1434,360,884.3200,5056.9400,0.007000,wall_collision,141,418,0,0,0,0,0,0
560,2841,830,1966.0800,5056.9400,0.007000,self_collision,141,419,0,0,0,0,0,0
561,1140,350,751.6500,5056.9400,0.007000,self_collision,141,420,0,0,0,0,0,0
562,1479,560,1201.7200,5056.9400,0.007000,self_collision,141,421,0,0,0,0,0,0
563,4129,1220,2859.6300,5056.9400,0.007000,self_collision,141,422,0,0,0,0,0,0
564,2708,920,2053.3200,5056.9400,0.007000,self_collision,141,423,0,0,0,0,0,0
565,976,280,645.0200,5056.9400,0.007000,wall_collision,142,423,0,0,0,0,0,0
566,1419,480,1086.8600,5056.9400,0.007000,wall_collision,143,423,0,0,0,0,0,0
567,5599,1620,3608.2700,5056.9400,0.007000,self_collision,143,424,0,0,0,0,0,0
568,1489,430,975.7100,5056.9400,0.007000,self_collision,143,425,0,0,0,0,0,0
569,2058,720,1583.4400,5056.9400,0.007000,self_collision,143,426,0,0,0,0,0,0
570,1938,520,1228.5000,5056.9400,0.007000,self_collision,143,427,0,0,0,0,0,0
571,4621,1190,2679.7100,5056.9400,0.007000,self_collision,143,428,0,0,0,0,0,0
572,3328,1020,2299.3700,5056.9400,0.007000,self_collision,143,429,0,0,0,0,0,0
573,617,150,295.0400,5056.9400,0.007000,self_collision,143,430,0,0,0,0,0,0
574,4345,1180,2813.9400,5056.9400,0.007000,wall_collision,144,430,0,0,0,0,0,0
575,1275,380,857.5400,5056.9400,0.007000,wall_collision,145,430,0,0,0,0,0,0
576,2275,660,1540.9300,5056.9400,0.007000,wall_collision,146,430,0,0,0,0,0,0
577,710,200,450.4000,5056.9400,0.007000,wall_collision,147,430,0,0,0,0,0,0
578,3348,1100,2484.0700,5056.9400,0.007000,self_collision,147,431,0,0,0,0,0,0
579,980,300,654.1400,5056.9400,0.007000,self_collision,147,432,0,0,0,0,0,0
580,3290,1030,2340.3500,5056.9400,0.007000,self_collision,147,433,0,0,0,0,0,0
581,46,20,-35.8600,5056.9400,0.007000,self_collision,147,434,0,0,0,0,0,0
582,3360,980,2331.6900,5056.9400,0.007000,self_collision,147,435,0,0,0,0,0,0
583,703,180,361.3700,5056.9400,0.007000,self_collision,147,436,0,0,0,0,0,0
584,763,250,540.4900,5056.9400,0.007000,wall_collision,148,436,0,0,0,0,0,0
